MAC;IMU;TIME;INDEX;QUATERNION_0;QUATERNION_1;QUATERNION_2;QUATERNION_3;ACCEL_ADXL355_0;ACCEL_ADXL355_1;ACCEL_ADXL355_2;ACCEL_BMI160_0;ACCEL_BMI160_1;ACCEL_BMI160_2;GYRO_0;GYRO_1;GYRO_2;GYRO_ECC_0;GYRO_ECC_1;GYRO_ECC_2
18:04:ED:C4:75:1A;imu9;1655928941890050;10383;0.000000;0.000000;0.000000;0.000000;7.850000;-5.213750;3.535000;8.533125;-5.844375;3.672500;-0.022371;-0.383495;-0.144876;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941890719;10384;0.000000;0.000000;0.000000;0.000000;7.270625;-5.538750;3.590000;7.828750;-5.337500;3.657500;-0.002131;-0.387756;-0.149137;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941901404;10385;0.000000;0.000000;0.000000;0.000000;7.337500;-5.709375;3.489375;7.405000;-5.376875;3.594375;-0.001065;-0.299339;-0.250337;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941912609;10386;0.000000;0.000000;0.000000;0.000000;7.811875;-5.771250;3.336875;7.170000;-5.509375;3.617500;0.006392;-0.169377;-0.280164;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941923847;10387;0.000000;0.000000;0.000000;0.000000;8.318125;-5.661875;3.313750;7.723750;-5.623125;3.435000;0.077764;-0.069242;-0.113983;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941935072;10388;0.000000;0.000000;0.000000;0.000000;8.383125;-5.891250;3.058750;8.277500;-5.701875;3.316875;0.098004;-0.029827;-0.066046;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941946359;10389;0.000000;0.000000;0.000000;0.000000;-5.390625;2.168125;-10.490625;9.228125;-6.488125;4.026875;0.095874;-0.019175;-0.253533;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941957557;10390;0.000000;0.000000;0.000000;0.000000;8.671875;-6.955625;5.686250;4.453750;-4.513750;0.601250;0.335558;0.224771;-0.864994;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941969011;10391;0.000000;0.000000;0.000000;0.000000;8.113750;-5.502500;3.616250;7.168125;-5.431250;3.506250;0.172573;-0.143811;-1.540372;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941980157;10392;0.000000;0.000000;0.000000;0.000000;8.716875;-4.791250;3.100625;7.658125;-5.802500;4.426250;0.248207;-0.377103;-1.206944;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941980844;10393;0.000000;0.000000;0.000000;0.000000;8.197500;-5.286250;3.511250;8.521875;-4.551250;3.109375;0.242880;-0.187486;-0.891626;0;0;0
18:04:ED:C4:75:1A;imu9;1655928941991610;10394;0.000000;0.000000;0.000000;0.000000;7.992500;-5.573125;3.603125;8.288125;-5.021250;3.401250;0.058590;-0.229032;-0.948085;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942002765;10395;0.000000;0.000000;0.000000;0.000000;7.888750;-5.751875;3.230000;7.961250;-5.306250;3.539375;0.098004;-0.255663;-1.042893;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942013943;10396;0.000000;0.000000;0.000000;0.000000;8.304375;-5.045000;3.216250;7.860625;-5.523125;3.326250;0.107592;-0.214118;-1.074851;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942025202;10397;0.000000;0.000000;0.000000;0.000000;7.843125;-5.450625;3.376875;8.287500;-5.025000;3.204375;0.052198;-0.200270;-1.049285;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942036442;10398;0.000000;0.000000;0.000000;0.000000;7.920625;-5.288125;3.655000;8.068750;-5.100625;3.325000;0.020240;-0.157659;-1.063133;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942047764;10399;0.000000;0.000000;0.000000;0.000000;8.448125;-4.345000;2.435625;7.903750;-5.120625;3.486250;0.072438;-0.034088;-1.006674;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942058903;10400;0.000000;0.000000;0.000000;0.000000;8.250000;-4.837500;3.536250;8.778125;-4.588750;3.014375;0.112918;0.132093;-0.998152;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942070118;10401;0.000000;0.000000;0.000000;0.000000;8.791250;-4.681875;3.534375;8.623125;-4.359375;3.232500;-0.029827;0.133158;-1.135571;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942070836;10402;0.000000;0.000000;0.000000;0.000000;8.598750;-4.324375;4.098750;8.415000;-4.516250;3.334375;-0.072438;0.175769;-1.107875;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942081465;10403;0.000000;0.000000;0.000000;0.000000;8.091875;-4.273125;3.526875;8.473125;-4.290625;3.531250;-0.024501;0.275903;-1.047155;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942092678;10404;0.000000;0.000000;0.000000;0.000000;10.601250;-3.515625;1.638750;8.233750;-4.157500;3.688750;0.068177;0.461259;-1.050350;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942103997;10405;0.000000;0.000000;0.000000;0.000000;8.231250;-3.991875;4.140625;9.348125;-3.629375;2.908125;0.169377;0.601874;-0.951281;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942115192;10406;0.000000;0.000000;0.000000;0.000000;8.527500;-3.885000;3.831875;9.055625;-3.451250;3.186250;-0.020240;0.390952;-0.960868;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942126436;10407;0.000000;0.000000;0.000000;0.000000;9.559375;-3.641250;2.688125;8.334375;-3.705000;4.111250;-0.029827;0.312122;-0.740358;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942137776;10408;0.000000;0.000000;0.000000;0.000000;8.884375;-3.746875;3.499375;9.150625;-3.643750;3.256875;0.090547;0.343015;-0.528371;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942149001;10409;0.000000;0.000000;0.000000;0.000000;8.680625;-3.965000;3.613125;9.075000;-3.476250;3.295625;0.005326;0.151267;-0.537958;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942160208;10410;0.000000;0.000000;0.000000;0.000000;8.796875;-3.863125;3.545625;8.681875;-3.789375;3.621250;-0.012783;0.077764;-0.506000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942160834;10411;0.000000;0.000000;0.000000;0.000000;8.900000;-3.801250;3.447500;8.692500;-3.821875;3.652500;0.057524;0.150202;-0.486826;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942171486;10412;0.000000;0.000000;0.000000;0.000000;8.866875;-4.012500;3.331250;8.872500;-3.699375;3.534375;0.080960;0.269512;-0.509196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942182695;10413;0.000000;0.000000;0.000000;0.000000;8.810000;-3.903125;3.506250;8.956250;-3.861875;3.248125;0.056459;0.284425;-0.559264;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942193967;10414;0.000000;0.000000;0.000000;0.000000;9.320625;-4.000625;6.011250;9.007500;-3.742500;3.210625;-0.018109;0.248207;-0.634897;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942205221;10415;0.000000;0.000000;0.000000;0.000000;8.641875;-3.941875;3.451875;9.102500;-3.202500;3.352500;-0.289752;-0.011718;-0.520914;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942216421;10416;0.000000;0.000000;0.000000;0.000000;9.007500;-3.261250;3.873750;8.703750;-3.593750;3.724375;-0.409061;-0.031958;-0.322775;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942227632;10417;0.000000;0.000000;0.000000;0.000000;8.876875;-3.116875;3.880625;8.953750;-3.307500;3.479375;-0.415453;0.076699;-0.281230;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942238961;10418;0.000000;0.000000;0.000000;0.000000;8.761250;-3.142500;3.953125;8.991250;-2.998750;3.795000;-0.481499;0.119310;-0.284425;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942250137;10419;0.000000;0.000000;0.000000;0.000000;8.940000;-3.810625;3.641250;8.850625;-3.018125;3.956250;-0.515588;0.192813;-0.249272;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942250854;10420;0.000000;0.000000;0.000000;0.000000;8.885000;-3.445000;3.575000;8.905625;-3.632500;3.533125;-0.513457;0.255663;-0.160855;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942261437;10421;0.000000;0.000000;0.000000;0.000000;8.646875;-3.820625;3.733750;8.862500;-3.623125;3.586250;-0.578438;0.264185;-0.201335;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942272708;10422;0.000000;0.000000;0.000000;0.000000;10.785625;-3.141250;1.081250;8.741875;-3.631250;3.827500;-0.532632;0.253533;-0.197074;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942283962;10423;0.000000;0.000000;0.000000;0.000000;10.336250;-3.215000;3.386875;10.309375;-3.460000;1.943125;-0.351537;0.102265;-0.187486;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942295169;10424;0.000000;0.000000;0.000000;0.000000;9.341875;-1.349375;4.033125;10.340000;-2.980000;2.075625;-0.404800;-0.494282;-0.836232;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942306452;10425;0.000000;0.000000;0.000000;0.000000;11.516250;-3.250000;1.812500;8.676250;-3.128125;3.694375;-0.433562;-0.959803;-1.439172;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942317747;10426;0.000000;0.000000;0.000000;0.000000;10.384375;-3.365000;2.622500;6.031250;-3.693125;6.527500;-0.315318;-0.257794;-0.625310;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942328997;10427;0.000000;0.000000;0.000000;0.000000;7.380625;-4.649375;4.020625;9.830000;-4.032500;3.340000;-0.180030;0.221575;0.177899;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942340298;10428;0.000000;0.000000;0.000000;0.000000;8.977500;-3.327500;3.234375;8.516875;-3.872500;3.722500;-0.232228;0.115049;-0.303600;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942340954;10429;0.000000;0.000000;0.000000;0.000000;8.893750;-3.568750;3.686250;8.786250;-3.269375;3.648125;-0.137419;0.084156;-0.185356;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942351521;10430;0.000000;0.000000;0.000000;0.000000;9.162500;-3.493125;3.444375;9.098125;-3.466875;3.587500;-0.105461;0.069242;-0.096939;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942362778;10431;0.000000;0.000000;0.000000;0.000000;8.879375;-3.462500;3.299375;9.054375;-3.317500;3.451875;0.004261;0.060720;-0.129962;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942373866;10432;0.000000;0.000000;0.000000;0.000000;9.267500;-2.988125;2.981250;9.073750;-3.257500;3.246875;-0.038350;0.059655;-0.143811;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942385482;10433;0.000000;0.000000;0.000000;0.000000;9.229375;-3.393125;3.080625;9.075625;-3.176250;3.165625;-0.094808;0.115049;-0.133158;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942396648;10434;0.000000;0.000000;0.000000;0.000000;8.974375;-3.293750;3.342500;9.153750;-3.173125;3.020000;-0.175769;0.194943;-0.131027;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942407713;10435;0.000000;0.000000;0.000000;0.000000;8.893750;-3.373750;3.405000;9.054375;-3.275625;3.295000;-0.333428;0.280164;-0.157659;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942418953;10436;0.000000;0.000000;0.000000;0.000000;8.860000;-3.783125;3.804375;9.083750;-3.495000;3.604375;-0.333428;0.331297;-0.162985;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942430167;10437;0.000000;0.000000;0.000000;0.000000;9.068750;-3.370000;3.468125;9.048750;-3.727500;3.847500;-0.240750;0.312122;-0.222640;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942430812;10438;0.000000;0.000000;0.000000;0.000000;9.220625;-3.824375;3.509375;9.096875;-3.338750;3.457500;-0.150202;0.263120;-0.331297;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942441675;10439;0.000000;0.000000;0.000000;0.000000;8.815000;-2.972500;3.665625;8.676250;-2.723125;3.260000;-0.118244;0.321710;-0.297209;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942452720;10440;0.000000;0.000000;0.000000;0.000000;8.993125;-3.481875;4.471875;9.063750;-2.793750;4.025625;-0.154463;0.355798;-0.044741;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942464035;10441;0.000000;0.000000;0.000000;0.000000;9.240000;-3.655000;3.662500;8.551250;-3.317500;4.470000;-0.182160;0.098004;-0.049002;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942475136;10442;0.000000;0.000000;0.000000;0.000000;8.856250;-2.958125;3.483750;8.855625;-3.388750;4.018750;-0.144876;-0.149137;-0.066046;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942486740;10443;0.000000;0.000000;0.000000;0.000000;9.186250;-3.488750;3.488750;9.041250;-3.001250;3.261875;-0.069242;-0.166181;-0.021305;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942497791;10444;0.000000;0.000000;0.000000;0.000000;8.984375;-3.360625;3.337500;9.118750;-3.286875;3.381250;-0.045806;-0.060720;0.042611;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942509121;10445;0.000000;0.000000;0.000000;0.000000;9.039375;-3.388750;3.406875;9.095625;-3.310000;3.432500;-0.022371;0.018109;0.029827;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942520160;10446;0.000000;0.000000;0.000000;0.000000;9.130000;-3.804375;3.733750;9.083750;-3.330625;3.473750;0.018109;0.087352;0.011718;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942520783;10447;0.000000;0.000000;0.000000;0.000000;7.213750;-2.482500;2.995000;9.153750;-3.623750;3.743750;0.073503;0.126766;-0.020240;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942531494;10448;0.000000;0.000000;0.000000;0.000000;9.418125;-3.548125;3.863750;8.615000;-2.788125;3.768125;0.066046;0.072438;-0.054328;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942542720;10449;0.000000;0.000000;0.000000;0.000000;9.338750;-3.409375;3.601875;8.956875;-3.151250;3.781875;-0.012783;-0.053263;0.006392;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942554018;10450;0.000000;0.000000;0.000000;0.000000;9.100625;-3.409375;3.503750;9.083125;-3.190625;3.372500;-0.028762;-0.080960;0.010653;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942565235;10451;0.000000;0.000000;0.000000;0.000000;9.150000;-3.592500;3.535000;9.128750;-3.393125;3.445000;-0.008522;0.001065;0.023436;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942576505;10452;0.000000;0.000000;0.000000;0.000000;9.136250;-2.988125;3.876250;9.006250;-3.252500;3.576250;0.034088;0.053263;-0.023436;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942587734;10453;0.000000;0.000000;0.000000;0.000000;9.851875;-3.780000;3.916250;8.899375;-3.144375;3.783125;0.013848;0.041545;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942598986;10454;0.000000;0.000000;0.000000;0.000000;9.218125;-3.383125;3.634375;8.963750;-3.182500;3.698125;-0.008522;-0.033023;-0.010653;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942610194;10455;0.000000;0.000000;0.000000;0.000000;9.181875;-3.593125;3.483125;9.076875;-3.223125;3.436875;-0.020240;-0.047937;0.013848;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942610897;10456;0.000000;0.000000;0.000000;0.000000;9.637500;-3.346875;3.766875;9.140000;-3.480000;3.529375;-0.001065;0.009587;0.011718;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942621404;10457;0.000000;0.000000;0.000000;0.000000;8.902500;-3.548125;3.672500;8.921875;-2.958750;3.575625;0.026632;0.044741;-0.031958;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942632760;10458;0.000000;0.000000;0.000000;0.000000;8.720000;-2.746250;3.505000;8.963750;-3.390625;3.781250;0.001065;0.023436;0.015979;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942644014;10459;0.000000;0.000000;0.000000;0.000000;9.084375;-3.580625;3.667500;8.968125;-3.115625;3.576875;-0.009587;-0.035154;-0.005326;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942655264;10460;0.000000;0.000000;0.000000;0.000000;8.997500;-3.194375;3.389375;9.148750;-3.419375;3.476875;-0.019175;-0.028762;0.006392;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942666544;10461;0.000000;0.000000;0.000000;0.000000;9.148125;-3.786250;3.770625;8.980000;-3.060625;3.479375;0.013848;0.028762;-0.017044;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942677743;10462;0.000000;0.000000;0.000000;0.000000;8.852500;-3.223125;3.651250;8.946875;-3.280625;3.761875;0.013848;0.041545;0.013848;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942689191;10463;0.000000;0.000000;0.000000;0.000000;9.095625;-3.307500;3.556250;8.985625;-3.308125;3.669375;-0.007457;-0.024501;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942700430;10464;0.000000;0.000000;0.000000;0.000000;9.011875;-3.446875;3.471875;9.030625;-3.129375;3.445625;-0.014914;-0.036219;-0.015979;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942701045;10465;0.000000;0.000000;0.000000;0.000000;8.577500;-2.948750;3.441250;9.057500;-3.285000;3.535000;0.006392;0.022371;0.010653;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942711472;10466;0.000000;0.000000;0.000000;0.000000;8.961250;-3.411875;3.620625;8.936250;-3.198750;3.730000;0.012783;0.035154;0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942722698;10467;0.000000;0.000000;0.000000;0.000000;9.190625;-3.575625;3.491250;8.956875;-3.178125;3.646250;-0.006392;-0.022371;-0.005326;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942733992;10468;0.000000;0.000000;0.000000;0.000000;8.958125;-3.190625;3.463125;9.074375;-3.290000;3.479375;-0.006392;-0.029827;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942745309;10469;0.000000;0.000000;0.000000;0.000000;9.061875;-3.546875;3.682500;9.010625;-3.196250;3.568750;-0.015979;0.023436;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942756563;10470;0.000000;0.000000;0.000000;0.000000;9.009375;-3.495000;3.643125;8.950000;-3.230625;3.707500;0.003196;0.023436;0.005326;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942767757;10471;0.000000;0.000000;0.000000;0.000000;8.967500;-3.214375;3.469375;9.006250;-3.272500;3.633125;0.011718;0.026632;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942779043;10472;0.000000;0.000000;0.000000;0.000000;9.064375;-3.445625;3.541250;9.075625;-3.220000;3.456250;-0.007457;-0.022371;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942790131;10473;0.000000;0.000000;0.000000;0.000000;9.009375;-3.471250;3.645000;8.984375;-3.229375;3.557500;-0.008522;-0.024501;-0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942790845;10474;0.000000;0.000000;0.000000;0.000000;8.937500;-3.272500;3.579375;8.984375;-3.252500;3.706875;0.006392;0.021305;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942801593;10475;0.000000;0.000000;0.000000;0.000000;9.018750;-3.338125;3.496250;8.947500;-3.237500;3.594375;0.005326;0.020240;0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942812715;10476;0.000000;0.000000;0.000000;0.000000;9.072500;-3.474375;3.552500;9.021250;-3.237500;3.463125;-0.007457;-0.021305;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942823985;10477;0.000000;0.000000;0.000000;0.000000;8.951875;-3.336875;3.615000;9.025000;-3.195625;3.463125;-0.004261;-0.015979;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942835221;10478;0.000000;0.000000;0.000000;0.000000;8.952500;-3.289375;3.569375;8.995625;-3.249375;3.599375;0.006392;0.022371;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942846409;10479;0.000000;0.000000;0.000000;0.000000;9.054375;-3.419375;3.490625;8.957500;-3.255000;3.693750;0.002131;0.011718;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942857603;10480;0.000000;0.000000;0.000000;0.000000;9.028125;-3.401875;3.551250;9.011250;-3.238750;3.560625;-0.008522;-0.022371;-0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942868817;10481;0.000000;0.000000;0.000000;0.000000;8.946250;-3.310000;3.608750;9.041250;-3.216250;3.505625;-0.002131;-0.006392;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942880524;10482;0.000000;0.000000;0.000000;0.000000;9.006875;-3.355625;3.562500;9.006875;-3.231250;3.626875;0.005326;0.021305;0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942881127;10483;0.000000;0.000000;0.000000;0.000000;9.055625;-3.421875;3.497500;8.973125;-3.233750;3.669375;0.001065;0.003196;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942891456;10484;0.000000;0.000000;0.000000;0.000000;8.991875;-3.353750;3.554375;9.022500;-3.224375;3.563125;-0.006392;-0.020240;-0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942902808;10485;0.000000;0.000000;0.000000;0.000000;8.956250;-3.335625;3.606875;9.039375;-3.250000;3.510625;0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942914274;10486;0.000000;0.000000;0.000000;0.000000;9.027500;-3.390000;3.549375;8.988750;-3.271250;3.640000;0.005326;0.019175;0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942925202;10487;0.000000;0.000000;0.000000;0.000000;9.038750;-3.387500;3.503750;8.973125;-3.241875;3.641250;-0.002131;-0.003196;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942936439;10488;0.000000;0.000000;0.000000;0.000000;8.978750;-3.340625;3.582500;9.030000;-3.229375;3.520000;-0.005326;-0.017044;-0.004261;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942947719;10489;0.000000;0.000000;0.000000;0.000000;8.990000;-3.375000;3.603125;9.038750;-3.235625;3.535000;0.001065;0.007457;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942958926;10490;0.000000;0.000000;0.000000;0.000000;9.038750;-3.403750;3.541250;8.976875;-3.256875;3.660625;0.004261;0.015979;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942970098;10491;0.000000;0.000000;0.000000;0.000000;9.023750;-3.361875;3.516250;8.994375;-3.245625;3.614375;-0.004261;-0.009587;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942970875;10492;0.000000;0.000000;0.000000;0.000000;8.973125;-3.356875;3.585625;9.038750;-3.223750;3.553125;-0.004261;-0.010653;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942981417;10493;0.000000;0.000000;0.000000;0.000000;8.993125;-3.391875;3.571250;9.006250;-3.235625;3.583750;0.004261;0.013848;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928942992727;10494;0.000000;0.000000;0.000000;0.000000;9.038750;-3.378125;3.516875;8.978125;-3.228125;3.659375;0.004261;0.010653;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943003982;10495;0.000000;0.000000;0.000000;0.000000;9.010000;-3.357500;3.527500;8.996250;-3.229375;3.570000;-0.003196;-0.012783;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943015277;10496;0.000000;0.000000;0.000000;0.000000;8.975000;-3.375625;3.590000;9.030625;-3.226875;3.510000;-0.002131;-0.005326;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943026484;10497;0.000000;0.000000;0.000000;0.000000;9.010625;-3.386875;3.579375;9.015625;-3.225625;3.591875;0.004261;0.014914;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943037720;10498;0.000000;0.000000;0.000000;0.000000;9.033750;-3.363750;3.523750;8.980000;-3.241250;3.643750;0.000000;0.004261;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943049004;10499;0.000000;0.000000;0.000000;0.000000;9.003750;-3.350625;3.545625;9.019375;-3.236250;3.531250;-0.005326;-0.013848;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943060115;10500;0.000000;0.000000;0.000000;0.000000;8.981250;-3.380000;3.593125;9.036250;-3.219375;3.560625;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943060846;10501;0.000000;0.000000;0.000000;0.000000;9.005000;-3.382500;3.551250;8.983125;-3.228750;3.623750;0.004261;0.012783;0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943071471;10502;0.000000;0.000000;0.000000;0.000000;9.041875;-3.380000;3.515625;8.970625;-3.228125;3.624375;0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943082758;10503;0.000000;0.000000;0.000000;0.000000;9.010625;-3.367500;3.562500;9.029375;-3.240625;3.545625;-0.004261;-0.011718;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943094021;10504;0.000000;0.000000;0.000000;0.000000;8.975625;-3.370625;3.591875;9.024375;-3.225000;3.565000;0.000000;0.005326;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943105486;10505;0.000000;0.000000;0.000000;0.000000;9.010625;-3.387500;3.546250;8.987500;-3.215625;3.617500;0.003196;0.011718;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943116530;10506;0.000000;0.000000;0.000000;0.000000;9.025000;-3.378750;3.529375;9.009375;-3.230000;3.605625;-0.003196;-0.004261;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943127757;10507;0.000000;0.000000;0.000000;0.000000;8.998750;-3.353125;3.580625;9.033750;-3.220625;3.536875;-0.004261;-0.007457;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943139081;10508;0.000000;0.000000;0.000000;0.000000;8.984375;-3.379375;3.591250;9.000625;-3.235000;3.570625;0.002131;0.007457;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943150221;10509;0.000000;0.000000;0.000000;0.000000;9.010625;-3.386875;3.569375;8.971875;-3.236250;3.616250;0.001065;0.006392;0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943150843;10510;0.000000;0.000000;0.000000;0.000000;9.026250;-3.383750;3.549375;8.996875;-3.244375;3.590000;-0.004261;-0.007457;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943161451;10511;0.000000;0.000000;0.000000;0.000000;9.000000;-3.362500;3.583750;9.012500;-3.225625;3.546250;-0.001065;-0.004261;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943172757;10512;0.000000;0.000000;0.000000;0.000000;8.991250;-3.358750;3.576250;8.993125;-3.227500;3.612500;0.003196;0.010653;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943184041;10513;0.000000;0.000000;0.000000;0.000000;9.018125;-3.391250;3.531250;8.968750;-3.230625;3.627500;0.001065;0.004261;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943195344;10514;0.000000;0.000000;0.000000;0.000000;9.010000;-3.373750;3.555000;8.998125;-3.206250;3.570000;-0.002131;-0.009587;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655928943206439;10515;0.000000;0.000000;0.000000;0.000000;8.994375;-3.362500;3.597500;9.019375;-3.218750;3.553125;-0.001065;0.000000;0.000000;0;0;0
